CREW_INDICATOR,CREW_ID,BID_PERIOD,BASE,TRANSACTION_CODE,PAIRING_NO,PAIRING_DATE,TO_DATE,PAIRING_POSITION,PRIOR_TXN_CODE,LINE_TYPE,CREW_TYPE,NEW_DATA,MESSAGE_ID,FROM_TIME,TO_TIME,CREDIT,FILL,UPDATED_BY,UPDATE_DATE,UPDATE_TIME,update_dt
FA,22637,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,22:06:05,2024-09-28 22:06:05
FA,22637,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-27,14:19:00,2024-10-27 14:19:00
FA,22638,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22638,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:31:45,2024-09-28 04:31:45
FA,22638,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-05,19:12:43,2024-10-05 19:12:43
FA,22638,2024-10,HNL,GDO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-05,19:12:43,2024-10-05 19:12:43
FA,22640,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22640,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-09-28,22:15:11,2024-09-28 22:15:11
FA,22640,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-09-28,22:15:11,2024-09-28 22:15:11
FA,22640,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,19260,2024-10-27,19:09:57,2024-10-27 19:09:57
FA,22640,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-27,19:09:57,2024-10-27 19:09:57
FA,22640,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,18303,2024-10-28,13:25:22,2024-10-28 13:25:22
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:30,2024-10-31 15:26:30
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:33,2024-10-31 15:26:33
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:36,2024-10-31 15:26:36
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:39,2024-10-31 15:26:39
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:42,2024-10-31 15:26:42
FA,22640,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22640,2024-10-31,15:26:44,2024-10-31 15:26:44
FA,22641,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22641,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:43:27,2024-09-28 04:43:27
FA,22641,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,B,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22641,2024-10-31,05:40:21,2024-10-31 05:40:21
FA,22641,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,B,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22641,2024-10-31,12:24:38,2024-10-31 12:24:38
FA,22641,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,B,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22641,2024-10-31,14:34:50,2024-10-31 14:34:50
FA,22642,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22642,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:39:57,2024-09-28 01:39:57
FA,22642,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:14:00,2024-10-30 14:14:00
FA,22642,2024-10,HNL,ASN,H3248D,2024-10-31,2024-11-02,FA,NA,R,C,NA,0,21:15:00,12:55:00,00:00:00,NA,88888,2024-10-30,14:14:00,2024-10-30 14:14:00
FA,22643,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22643,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:40:56,2024-09-28 01:40:56
FA,22643,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,22510,2024-10-19,09:27:55,2024-10-19 09:27:55
FA,22643,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22510,2024-10-19,09:27:55,2024-10-19 09:27:55
FA,22643,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-19,13:32:10,2024-10-19 13:32:10
FA,22645,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22645,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:39:28,2024-09-28 01:39:28
FA,22645,2024-10,HNL,TBS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-30,15:41:16,2024-10-30 15:41:16
FA,22645,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:19:00,00:00:00,NA,7453,2024-10-30,15:41:35,2024-10-30 15:41:35
FA,22645,2024-10,HNL,ASN,H7072,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,10:20:00,19:35:00,05:33:00,NA,7453,2024-10-30,15:41:35,2024-10-30 15:41:35
FA,22645,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:19:00,00:00:00,NA,7453,2024-10-30,15:42:00,2024-10-30 15:42:00
FA,22645,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:19:00,00:00:00,NA,7453,2024-10-30,15:43:57,2024-10-30 15:43:57
FA,22645,2024-10,HNL,FLP,H7072,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,10:20:00,19:35:00,05:33:00,NA,7453,2024-10-30,17:01:47,2024-10-30 17:01:47
FA,22645,2024-10,HNL,FLP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,10:20:00,19:35:00,02:50:00,NA,7453,2024-10-30,17:01:47,2024-10-30 17:01:47
FA,22645,2024-10,HNL,ADV,H7072,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-30,17:02:06,2024-10-30 17:02:06
FA,22649,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22649,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:40:29,2024-09-28 01:40:29
FA,22649,2024-10,HNL,FLS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:59:00,00:00:00,NA,15099,2024-10-28,08:24:02,2024-10-28 08:24:02
FA,22649,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-28,08:24:02,2024-10-28 08:24:02
FA,22649,2024-10,HNL,FLP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,02:50:00,NA,18303,2024-10-31,12:02:31,2024-10-31 12:02:31
FA,22649,2024-10,HNL,RAD,NA,2024-10-31,2024-10-31,FA,FLS,R,C,NA,538976288,00:01:00,23:59:00,00:00:00,NA,18303,2024-10-31,12:02:31,2024-10-31 12:02:31
FA,22650,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22650,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-20,14:49:29,2024-10-20 14:49:29
FA,22650,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-20,14:49:29,2024-10-20 14:49:29
FA,22650,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,10:37:17,2024-10-26 10:37:17
FA,22652,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22652,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:44:40,2024-09-28 04:44:40
FA,22652,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,14:21:53,2024-10-29 14:21:53
FA,22652,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,17:51:05,2024-10-29 17:51:05
FA,22652,2024-10,HNL,FLS,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:59:00,04:15:00,NA,19260,2024-10-29,17:51:36,2024-10-29 17:51:36
FA,22652,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,17:51:36,2024-10-29 17:51:36
FA,22655,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22655,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:38:50,2024-09-28 01:38:50
FA,22655,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,10:40:42,2024-10-26 10:40:42
FA,22655,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-26,10:40:42,2024-10-26 10:40:42
FA,22656,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22656,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-09-29,23:00:22,2024-09-29 23:00:22
FA,22656,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-09-29,23:00:22,2024-09-29 23:00:22
FA,22656,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-10-28,04:20:21,2024-10-28 04:20:21
FA,22657,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22657,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-12,13:37:30,2024-10-12 13:37:30
FA,22657,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-12,13:37:30,2024-10-12 13:37:30
FA,22657,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:48:00,2024-10-29 13:48:00
FA,22658,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22658,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,21:19:58,2024-10-24 21:19:58
FA,22658,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,14:00:00,00:00:00,NA,15099,2024-10-29,08:58:07,2024-10-29 08:58:07
FA,22658,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,6319,2024-10-29,11:20:20,2024-10-29 11:20:20
FA,22658,2024-10,HNL,SNO,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,06:00:00,00:00:00,00:00:00,NA,22658,2024-10-29,15:24:35,2024-10-29 15:24:35
FA,22658,2024-10,HNL,SNO,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,06:00:00,00:00:00,00:00:00,NA,22658,2024-10-29,15:24:35,2024-10-29 15:24:35
FA,22658,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,11:59:00,00:00:00,NA,23428,2024-10-30,20:55:20,2024-10-30 20:55:20
FA,22658,2024-10,HNL,ASN,H3500H,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,12:00:00,16:00:00,04:10:00,NA,23428,2024-10-30,20:55:20,2024-10-30 20:55:20
FA,22658,2024-10,HNL,ADV,H3500H,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,22510,2024-10-31,09:19:40,2024-10-31 09:19:40
FA,22658,2024-10,HNL,MMM,H3500H,2024-10-31,NA,FA,NA,R,C,NA,0,12:00:00,13:10:00,08:20:00,NA,22510,2024-10-31,12:07:13,2024-10-31 12:07:13
FA,22658,2024-10,HNL,MMM,H3500O,2024-10-31,NA,FA,NA,R,C,NA,0,12:00:00,11:15:00,12:42:00,NA,22510,2024-10-31,12:38:14,2024-10-31 12:38:14
FA,22658,2024-10,HNL,MMM,H3500Q,2024-10-31,NA,FA,NA,R,C,NA,0,12:00:00,16:00:00,04:10:00,NA,22510,2024-10-31,13:04:49,2024-10-31 13:04:49
FA,22730,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22730,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-21,08:56:47,2024-09-21 08:56:47
FA,22730,2024-10,HNL,VCB,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,04:10:00,NA,8407,2024-09-21,08:56:47,2024-09-21 08:56:47
FA,22730,2024-10,HNL,SNO,VCB,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,22730,2024-10-03,12:37:21,2024-10-03 12:37:21
FA,22732,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22732,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-21,08:57:31,2024-09-21 08:57:31
FA,22732,2024-10,HNL,VCB,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,04:10:00,NA,8407,2024-09-21,08:57:31,2024-09-21 08:57:31
FA,22732,2024-10,HNL,SNO,VCB,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,22732,2024-10-03,13:07:33,2024-10-03 13:07:33
FA,22734,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22734,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-09,17:49:51,2024-10-09 17:49:51
FA,22734,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-09,17:49:51,2024-10-09 17:49:51
FA,22734,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,00:00:00,NA,7453,2024-10-24,20:09:19,2024-10-24 20:09:19
FA,22734,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,20:09:19,2024-10-24 20:09:19
FA,22734,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-24,20:10:39,2024-10-24 20:10:39
FA,22735,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22735,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-21,21:25:47,2024-10-21 21:25:47
FA,22735,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-21,21:25:47,2024-10-21 21:25:47
FA,22735,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,14:00:00,18:00:00,NA,6319,2024-10-26,13:06:21,2024-10-26 13:06:21
FA,22735,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,6319,2024-10-26,13:06:48,2024-10-26 13:06:48
FA,22735,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,06:00:00,18:00:00,00:00:00,NA,22510,2024-10-28,07:07:26,2024-10-28 07:07:26
FA,22735,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22735,2024-10-31,16:40:29,2024-10-31 16:40:29
FA,22737,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22737,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:30:48,2024-09-28 04:30:48
FA,22737,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,22737,2024-10,HNL,ASN,H3264,2024-10-31,2024-11-02,FA,NA,R,C,NA,0,20:10:00,10:10:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,22738,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22738,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:26:43,2024-09-28 02:26:43
FA,22738,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-27,14:20:00,2024-10-27 14:20:00
FA,22739,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22739,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:36:36,2024-09-28 01:36:36
FA,22739,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-26,05:17:21,2024-10-26 05:17:21
FA,22739,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-26,05:17:21,2024-10-26 05:17:21
FA,22740,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22740,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:42:20,2024-09-28 04:42:20
FA,22740,2024-10,HNL,ASN,H3325,2024-10-31,2024-11-02,FA,NA,R,C,NA,0,12:50:00,11:10:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,22740,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:15:00,2024-10-30 14:15:00
FA,22741,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22741,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:42:49,2024-09-28 04:42:49
FA,22741,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-24,21:59:46,2024-10-24 21:59:46
FA,22741,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,21:59:46,2024-10-24 21:59:46
FA,22741,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22741,2024-10-31,20:01:08,2024-10-31 20:01:08
FA,22741,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,22741,2024-10-31,20:01:11,2024-10-31 20:01:11
FA,22843,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22843,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-27,23:23:25,2024-09-27 23:23:25
FA,22843,2024-10,HNL,2SK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:58:00,04:15:00,NA,6319,2024-10-30,10:16:36,2024-10-30 10:16:36
FA,22843,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:16:36,2024-10-30 10:16:36
FA,22843,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:16:36,2024-10-30 10:16:36
FA,22846,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22846,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,01:00:58,2024-09-28 01:00:58
FA,22846,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-29,13:16:26,2024-10-29 13:16:26
FA,22847,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,22847,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-11,22:26:22,2024-10-11 22:26:22
